schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,recall,0.011712139482105088,0.011712139482105088,0.017890588575542595,0.0,0.0,0.0,0.0,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.04402019738458448,0.02529822128134702,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
sakila__oc_oracle,recall,0.0291605921759902,0.026352313834736504,0.020273079007055276,0.018823081310526117,0.0,0.0,0.0,,,,,,,,,
oc_oracle__oc_mysql,recall,0.032140407510026336,0.015058465048420835,0.023002185311411783,0.0,0.0,0.0,0.0,0.0,,,,,,,,
tpch_sf1__oc_mysql,recall,0.017568209223157674,0.013176156917368237,0.04479032082388082,0.017568209223157643,0.0,0.0,0.0,0.0,,,,,,,,
sakila__oc_mysql,recall,0.0189196099326313,0.01709401709401716,0.013240968704982642,0.010811205675789293,0.01351400709473662,0.0,0.0,0.0,,,,,,,,
oc_oracle__tpch_sf1,recall,0.026666666666666693,0.026997942308422142,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
oc_mysql__tpch_sf1,recall,0.0,0.034426518632954914,0.01610152971798821,0.010540925533894558,0.01756820922315761,0.0,0.0,0.0,,,,,,,,
sakila__tpch_sf1,recall,0.02858309752375148,0.0378436452267035,0.03100272215851349,0.012401088863405412,0.014207232104107301,0.0,0.0,0.0,,,,,,,,
oc_oracle__sakila,recall,0.0375624113212674,0.022447834323382484,0.03513641844631532,0.015058465048420894,0.04169500170337684,0.03367175148507374,0.023002185311411825,0.0,0.0,0.02459037045211056,0.015058465048420832,0.015058465048420832,0.0,0.0,0.0,0.0
oc_mysql__sakila,recall,0.04689185204904345,0.024174590809796514,0.016216808513684018,0.008108404256841967,0.018919609932631313,0.012087295404898226,0.01238579209076016,0.00810840425684197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tpch_sf1__sakila,recall,0.046848557928420444,0.04953679666108367,0.057377531054924734,0.02732832545824532,0.02102393378509432,0.011712139482105153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
