schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.3050847457627119,0.16101694915254236,0.14689265536723164,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.6666666666666666,0.7037037037037037,0.9629629629629629,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.4186046511627908,0.26206896551724135,0.2549019607843137,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.21311475409836064,0.16393442622950818,0.13114754098360656,0.09836065573770492,0.07868852459016394,0.06830601092896176,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.52,0.8,0.96,0.96,0.96,1.0,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.3023255813953488,0.272108843537415,0.23076923076923078,0.17843866171003717,0.14545454545454548,0.1278772378516624,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.2571428571428571,0.12857142857142856,0.12380952380952381,0.09285714285714286,0.07714285714285714,0.06666666666666667,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.6428571428571429,0.6428571428571429,0.9285714285714286,0.9285714285714286,0.9642857142857143,1.0,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.36734693877551017,0.21428571428571425,0.21848739495798322,0.16883116883116886,0.14285714285714285,0.125,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.4186046511627907,0.23255813953488372,0.15503875968992248,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.8571428571428571,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.5625000000000001,0.37383177570093457,0.26666666666666666,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.19672131147540983,0.12295081967213115,0.12021857923497267,0.0942622950819672,0.07868852459016394,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.5,0.625,0.9166666666666666,0.9583333333333334,1.0,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.2823529411764706,0.2054794520547945,0.21256038647342992,0.1716417910447761,0.14589665653495443,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.35714285714285715,0.25,0.18095238095238095,0.1357142857142857,0.10857142857142857,0.09285714285714286,0.07959183673469387,0.06964285714285715,,,,,,,,
sakila__oc_mysql,recall,0.6410256410256411,0.8974358974358975,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,,,,,,,,
sakila__oc_mysql,f1,0.45871559633027525,0.3910614525139665,0.30522088353413657,0.238244514106583,0.1953727506426735,0.1699346405228758,0.14744801512287334,0.1302170283806344,,,,,,,,
oc_oracle__tpch_sf1,precision,0.3953488372093023,0.2441860465116279,0.18604651162790697,0.13953488372093023,0.11162790697674418,0.09689922480620156,0.08305647840531562,0.07267441860465117,,,,,,,,
oc_oracle__tpch_sf1,recall,0.68,0.84,0.96,0.96,0.96,1.0,1.0,1.0,,,,,,,,
oc_oracle__tpch_sf1,f1,0.5,0.3783783783783784,0.31168831168831174,0.24365482233502536,0.19999999999999998,0.17667844522968199,0.15337423312883436,0.13550135501355015,,,,,,,,
oc_mysql__tpch_sf1,precision,0.3220338983050847,0.2033898305084746,0.15254237288135594,0.1228813559322034,0.09830508474576272,0.0847457627118644,0.07263922518159806,0.0635593220338983,,,,,,,,
oc_mysql__tpch_sf1,recall,0.6333333333333333,0.8,0.9,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,,,,,,,,
oc_mysql__tpch_sf1,f1,0.42696629213483145,0.3243243243243243,0.2608695652173913,0.2180451127819549,0.17846153846153845,0.15625,0.13544018058690743,0.1195219123505976,,,,,,,,
sakila__tpch_sf1,precision,0.21428571428571427,0.15714285714285714,0.12857142857142856,0.12142857142857143,0.09714285714285714,0.08095238095238096,0.06938775510204082,0.060714285714285714,,,,,,,,
