schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.288135593220339,0.1864406779661017,0.15254237288135594,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.6296296296296297,0.8148148148148148,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.3953488372093023,0.30344827586206896,0.2647058823529412,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.2786885245901639,0.1721311475409836,0.12021857923497267,0.0942622950819672,0.07540983606557378,0.06830601092896176,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.68,0.84,0.88,0.92,0.92,1.0,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.3953488372093023,0.2857142857142857,0.21153846153846154,0.17100371747211893,0.1393939393939394,0.1278772378516624,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.24285714285714285,0.15714285714285714,0.10952380952380952,0.08928571428571429,0.07428571428571429,0.06190476190476191,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.6071428571428571,0.7857142857142857,0.8214285714285714,0.8928571428571429,0.9285714285714286,0.9285714285714286,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.3469387755102041,0.2619047619047619,0.19327731092436973,0.16233766233766236,0.1375661375661376,0.11607142857142858,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.4186046511627907,0.23255813953488372,0.16279069767441862,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.8571428571428571,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.5625000000000001,0.37383177570093457,0.28,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.22950819672131148,0.13114754098360656,0.11475409836065574,0.0942622950819672,0.07540983606557378,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.5833333333333334,0.6666666666666666,0.875,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.32941176470588235,0.2191780821917808,0.20289855072463767,0.1716417910447761,0.1398176291793313,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.35714285714285715,0.25,0.18095238095238095,0.1357142857142857,0.11142857142857143,0.09285714285714286,0.07959183673469387,0.06964285714285715,,,,,,,,
sakila__oc_mysql,recall,0.6410256410256411,0.8974358974358975,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,1.0,,,,,,,,
sakila__oc_mysql,f1,0.45871559633027525,0.3910614525139665,0.30522088353413657,0.238244514106583,0.20051413881748073,0.1699346405228758,0.14744801512287334,0.1302170283806344,,,,,,,,
oc_oracle__tpch_sf1,precision,0.3023255813953488,0.22093023255813954,0.17829457364341086,0.13953488372093023,0.11627906976744186,0.09689922480620156,0.08305647840531562,0.07267441860465117,,,,,,,,
oc_oracle__tpch_sf1,recall,0.52,0.76,0.92,0.96,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__tpch_sf1,f1,0.38235294117647056,0.3423423423423424,0.2987012987012987,0.24365482233502536,0.20833333333333334,0.17667844522968199,0.15337423312883436,0.13550135501355015,,,,,,,,
oc_mysql__tpch_sf1,precision,0.3389830508474576,0.1864406779661017,0.15254237288135594,0.1228813559322034,0.09830508474576272,0.08192090395480225,0.07021791767554479,0.0635593220338983,,,,,,,,
oc_mysql__tpch_sf1,recall,0.6666666666666666,0.7333333333333333,0.9,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,,,,,,,,
oc_mysql__tpch_sf1,f1,0.44943820224719105,0.2972972972972973,0.2608695652173913,0.2180451127819549,0.17846153846153845,0.15104166666666669,0.1309255079006772,0.1195219123505976,,,,,,,,
sakila__tpch_sf1,precision,0.21428571428571427,0.15714285714285714,0.11904761904761904,0.11071428571428571,0.09428571428571429,0.08095238095238096,0.06938775510204082,0.060714285714285714,,,,,,,,
sakila__tpch_sf1,recall,0.4411764705882353,0.6470588235294118,0.7352941176470589,0.9117647058823529,0.9705882352941176,1.0,1.0,1.0,,,,,,,,
sakila__tpch_sf1,f1,0.28846153846153844,0.2528735632183908,0.20491803278688525,0.19745222929936304,0.17187500000000003,0.1497797356828194,0.1297709923664122,0.11447811447811447,,,,,,,,
oc_oracle__sakila,precision,0.27906976744186046,0.16279069767441862,0.10852713178294573,0.09302325581395349,0.07906976744186046,0.06589147286821706,0.059800664451827246,0.055232558139534885,0.04909560723514212,0.044186046511627906,0.042283298097251586,0.040697674418604654,0.03756708407871199,0.03488372093023256,0.03255813953488372,0.03255813953488372
oc_oracle__sakila,recall,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,1.0,1.0
oc_oracle__sakila,f1,0.37499999999999994,0.26168224299065423,0.18666666666666668,0.16580310880829016,0.1440677966101695,0.12186379928315413,0.11180124223602485,0.10410958904109589,0.09313725490196077,0.08425720620842572,0.08097165991902834,0.0782122905027933,0.07241379310344828,0.06741573033707865,0.06306306306306306,0.06306306306306306
oc_mysql__sakila,precision,0.3559322033898305,0.2966101694915254,0.2033898305084746,0.16101694915254236,0.13220338983050847,0.11016949152542373,0.09443099273607748,0.0826271186440678,0.07344632768361582,0.06610169491525424,0.060092449922958396,0.05508474576271186,0.05084745762711865,0.04721549636803874,0.04406779661016949,0.04406779661016949
oc_mysql__sakila,recall,0.5384615384615384,0.8974358974358975,0.9230769230769231,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_mysql__sakila,f1,0.42857142857142855,0.4458598726114649,0.3333333333333333,0.27636363636363637,0.23353293413173654,0.1984732824427481,0.17256637168141592,0.15264187866927592,0.13684210526315788,0.12400635930047695,0.11337209302325581,0.10441767068273092,0.0967741935483871,0.09017341040462429,0.08441558441558442,0.08441558441558442
tpch_sf1__sakila,precision,0.21311475409836064,0.14754098360655737,0.10382513661202186,0.08196721311475409,0.07868852459016394,0.07103825136612021,0.06088992974238876,0.05327868852459016,0.04735883424408015,0.04426229508196721,0.040238450074515646,0.036885245901639344,0.034047919293820936,0.03161592505854801,0.029508196721311476,0.029508196721311476
tpch_sf1__sakila,recall,0.48148148148148145,0.6666666666666666,0.7037037037037037,0.7407407407407407,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,1.0
