schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.2711864406779661,0.1694915254237288,0.14689265536723164,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.5925925925925926,0.7407407407407407,0.9629629629629629,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.37209302325581395,0.2758620689655172,0.2549019607843137,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.21311475409836064,0.13934426229508196,0.09836065573770492,0.09016393442622951,0.07868852459016394,0.06830601092896176,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.52,0.68,0.72,0.88,0.96,1.0,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.3023255813953488,0.23129251700680273,0.17307692307692307,0.16356877323420074,0.14545454545454548,0.1278772378516624,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.2,0.17142857142857143,0.11904761904761904,0.09642857142857143,0.08,0.06666666666666667,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.5,0.8571428571428571,0.8928571428571429,0.9642857142857143,1.0,1.0,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.28571428571428575,0.2857142857142857,0.21008403361344538,0.17532467532467533,0.14814814814814814,0.125,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.4418604651162791,0.2441860465116279,0.16279069767441862,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.59375,0.3925233644859813,0.28,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.26229508196721313,0.14754098360655737,0.12021857923497267,0.09836065573770492,0.07868852459016394,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.6666666666666666,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.37647058823529417,0.24657534246575344,0.21256038647342992,0.1791044776119403,0.14589665653495443,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.3142857142857143,0.25,0.17142857142857143,0.12857142857142856,0.10285714285714286,0.0880952380952381,0.07959183673469387,0.06964285714285715,,,,,,,,
sakila__oc_mysql,recall,0.5641025641025641,0.8974358974358975,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9487179487179487,1.0,1.0,,,,,,,,
sakila__oc_mysql,f1,0.40366972477064217,0.3910614525139665,0.2891566265060241,0.225705329153605,0.18508997429305915,0.16122004357298478,0.14744801512287334,0.1302170283806344,,,,,,,,
oc_oracle__tpch_sf1,precision,0.32558139534883723,0.2441860465116279,0.18604651162790697,0.14534883720930233,0.11627906976744186,0.09689922480620156,0.08305647840531562,0.07267441860465117,,,,,,,,
oc_oracle__tpch_sf1,recall,0.56,0.84,0.96,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__tpch_sf1,f1,0.411764705882353,0.3783783783783784,0.31168831168831174,0.25380710659898476,0.20833333333333334,0.17667844522968199,0.15337423312883436,0.13550135501355015,,,,,,,,
oc_mysql__tpch_sf1,precision,0.3050847457627119,0.19491525423728814,0.1638418079096045,0.1271186440677966,0.1016949152542373,0.0847457627118644,0.07263922518159806,0.0635593220338983,,,,,,,,
oc_mysql__tpch_sf1,recall,0.6,0.7666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_mysql__tpch_sf1,f1,0.40449438202247195,0.3108108108108108,0.2801932367149758,0.22556390977443605,0.18461538461538463,0.15625,0.13544018058690743,0.1195219123505976,,,,,,,,
sakila__tpch_sf1,precision,0.17142857142857143,0.12857142857142856,0.11428571428571428,0.10357142857142858,0.09142857142857143,0.07857142857142857,0.06938775510204082,0.060714285714285714,,,,,,,,
sakila__tpch_sf1,recall,0.35294117647058826,0.5294117647058824,0.7058823529411765,0.8529411764705882,0.9411764705882353,0.9705882352941176,1.0,1.0,,,,,,,,
sakila__tpch_sf1,f1,0.23076923076923078,0.20689655172413793,0.19672131147540983,0.18471337579617836,0.16666666666666669,0.14537444933920704,0.1297709923664122,0.11447811447811447,,,,,,,,
oc_oracle__sakila,precision,0.23255813953488372,0.1744186046511628,0.12403100775193798,0.10465116279069768,0.08372093023255814,0.07751937984496124,0.06976744186046512,0.061046511627906974,0.05426356589147287,0.04883720930232558,0.04439746300211417,0.040697674418604654,0.03756708407871199,0.03488372093023256,0.03255813953488372,0.03255813953488372
oc_oracle__sakila,recall,0.47619047619047616,0.7142857142857143,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_oracle__sakila,f1,0.3125,0.28037383177570097,0.21333333333333335,0.18652849740932645,0.15254237288135594,0.14336917562724014,0.13043478260869565,0.11506849315068494,0.10294117647058823,0.09312638580931265,0.08502024291497975,0.0782122905027933,0.07241379310344828,0.06741573033707865,0.06306306306306306,0.06306306306306306
oc_mysql__sakila,precision,0.3898305084745763,0.2627118644067797,0.1977401129943503,0.15677966101694915,0.1288135593220339,0.10734463276836158,0.09443099273607748,0.0826271186440678,0.07344632768361582,0.06610169491525424,0.060092449922958396,0.05508474576271186,0.05084745762711865,0.04721549636803874,0.04406779661016949,0.04406779661016949
oc_mysql__sakila,recall,0.5897435897435898,0.7948717948717948,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_mysql__sakila,f1,0.4693877551020409,0.39490445859872614,0.3240740740740741,0.2690909090909091,0.2275449101796407,0.1933842239185751,0.17256637168141592,0.15264187866927592,0.13684210526315788,0.12400635930047695,0.11337209302325581,0.10441767068273092,0.0967741935483871,0.09017341040462429,0.08441558441558442,0.08441558441558442
tpch_sf1__sakila,precision,0.13114754098360656,0.10655737704918032,0.09836065573770492,0.09016393442622951,0.08196721311475409,0.06830601092896176,0.06088992974238876,0.05327868852459016,0.04735883424408015,0.04262295081967213,0.038748137108792845,0.036885245901639344,0.034047919293820936,0.03161592505854801,0.029508196721311476,0.029508196721311476
tpch_sf1__sakila,recall,0.2962962962962963,0.48148148148148145,0.6666666666666666,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,1.0,1.0,1.0,1.0
tpch_sf1__sakila,f1,0.18181818181818182,0.174496644295302,0.1714285714285714,0.16236162361623618,0.1506024096385542,0.12722646310432573,0.11453744493392069,0.10097087378640777,0.09027777777777779,0.08163265306122448,0.07449856733524354,0.07114624505928854,0.06585365853658537,0.06129398410896709,0.057324840764331204,0.057324840764331204
