schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.2711864406779661,0.1694915254237288,0.12994350282485875,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.5925925925925926,0.7407407407407407,0.8518518518518519,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.37209302325581395,0.2758620689655172,0.22549019607843135,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.29508196721311475,0.18032786885245902,0.13114754098360656,0.09836065573770492,0.08196721311475409,0.06830601092896176,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.72,0.88,0.96,0.96,1.0,1.0,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.41860465116279066,0.29931972789115646,0.23076923076923078,0.17843866171003717,0.1515151515151515,0.1278772378516624,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.2857142857142857,0.17857142857142858,0.12857142857142856,0.09642857142857143,0.07714285714285714,0.06666666666666667,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.7142857142857143,0.8928571428571429,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.40816326530612246,0.29761904761904767,0.22689075630252095,0.17532467532467533,0.14285714285714285,0.125,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.37209302325581395,0.23255813953488372,0.16279069767441862,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.7619047619047619,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.5,0.37383177570093457,0.28,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.18032786885245902,0.13114754098360656,0.12021857923497267,0.09836065573770492,0.07868852459016394,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.4583333333333333,0.6666666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.2588235294117647,0.2191780821917808,0.21256038647342992,0.1791044776119403,0.14589665653495443,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.24285714285714285,0.20714285714285716,0.18095238095238095,0.1357142857142857,0.11142857142857143,0.09285714285714286,0.07959183673469387,0.06964285714285715,,,,,,,,
sakila__oc_mysql,recall,0.4358974358974359,0.7435897435897436,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,1.0,,,,,,,,
sakila__oc_mysql,f1,0.3119266055045871,0.3240223463687151,0.30522088353413657,0.238244514106583,0.20051413881748073,0.1699346405228758,0.14744801512287334,0.1302170283806344,,,,,,,,
oc_oracle__tpch_sf1,precision,0.46511627906976744,0.26744186046511625,0.18604651162790697,0.14534883720930233,0.11627906976744186,0.09689922480620156,0.08305647840531562,0.07267441860465117,,,,,,,,
oc_oracle__tpch_sf1,recall,0.8,0.92,0.96,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__tpch_sf1,f1,0.5882352941176471,0.4144144144144144,0.31168831168831174,0.25380710659898476,0.20833333333333334,0.17667844522968199,0.15337423312883436,0.13550135501355015,,,,,,,,
oc_mysql__tpch_sf1,precision,0.3559322033898305,0.2288135593220339,0.1694915254237288,0.1271186440677966,0.1016949152542373,0.0847457627118644,0.07263922518159806,0.0635593220338983,,,,,,,,
oc_mysql__tpch_sf1,recall,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_mysql__tpch_sf1,f1,0.4719101123595506,0.36486486486486486,0.2898550724637681,0.22556390977443605,0.18461538461538463,0.15625,0.13544018058690743,0.1195219123505976,,,,,,,,
sakila__tpch_sf1,precision,0.15714285714285714,0.1357142857142857,0.13333333333333333,0.12142857142857143,0.09714285714285714,0.08095238095238096,0.06938775510204082,0.060714285714285714,,,,,,,,
sakila__tpch_sf1,recall,0.3235294117647059,0.5588235294117647,0.8235294117647058,1.0,1.0,1.0,1.0,1.0,,,,,,,,
sakila__tpch_sf1,f1,0.21153846153846154,0.21839080459770113,0.22950819672131148,0.21656050955414013,0.17708333333333331,0.1497797356828194,0.1297709923664122,0.11447811447811447,,,,,,,,
oc_oracle__sakila,precision,0.2558139534883721,0.18604651162790697,0.12403100775193798,0.09302325581395349,0.07441860465116279,0.06589147286821706,0.059800664451827246,0.05232558139534884,0.04909560723514212,0.044186046511627906,0.042283298097251586,0.040697674418604654,0.03756708407871199,0.03488372093023256,0.03255813953488372,0.03255813953488372
oc_oracle__sakila,recall,0.5238095238095238,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,1.0,1.0
oc_oracle__sakila,f1,0.34375,0.29906542056074764,0.21333333333333335,0.16580310880829016,0.13559322033898305,0.12186379928315413,0.11180124223602485,0.09863013698630138,0.09313725490196077,0.08425720620842572,0.08097165991902834,0.0782122905027933,0.07241379310344828,0.06741573033707865,0.06306306306306306,0.06306306306306306
oc_mysql__sakila,precision,0.3050847457627119,0.288135593220339,0.1977401129943503,0.15677966101694915,0.12542372881355932,0.10734463276836158,0.09443099273607748,0.0826271186440678,0.07344632768361582,0.06610169491525424,0.060092449922958396,0.05508474576271186,0.05084745762711865,0.04721549636803874,0.04406779661016949,0.04406779661016949
oc_mysql__sakila,recall,0.46153846153846156,0.8717948717948718,0.8974358974358975,0.9487179487179487,0.9487179487179487,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oc_mysql__sakila,f1,0.3673469387755103,0.43312101910828027,0.3240740740740741,0.2690909090909091,0.22155688622754488,0.1933842239185751,0.17256637168141592,0.15264187866927592,0.13684210526315788,0.12400635930047695,0.11337209302325581,0.10441767068273092,0.0967741935483871,0.09017341040462429,0.08441558441558442,0.08441558441558442
tpch_sf1__sakila,precision,0.18032786885245902,0.1557377049180328,0.12568306010928962,0.11065573770491803,0.08852459016393442,0.07377049180327869,0.06323185011709602,0.055327868852459015,0.04918032786885246,0.04426229508196721,0.040238450074515646,0.036885245901639344,0.034047919293820936,0.03161592505854801,0.029508196721311476,0.029508196721311476
tpch_sf1__sakila,recall,0.4074074074074074,0.7037037037037037,0.8518518518518519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tpch_sf1__sakila,f1,0.25,0.2550335570469799,0.21904761904761905,0.1992619926199262,0.16265060240963855,0.13740458015267176,0.11894273127753303,0.10485436893203884,0.09375,0.0847723704866562,0.07736389684813753,0.07114624505928854,0.06585365853658537,0.06129398410896709,0.057324840764331204,0.057324840764331204
