schemas_column_table_pred,metric,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16
oc_mysql__oc_oracle,precision,0.22033898305084745,0.1271186440677966,0.11864406779661017,0.11440677966101695,0.09152542372881356,0.07627118644067797,0.06537530266343826,,,,,,,,,
oc_mysql__oc_oracle,recall,0.48148148148148145,0.5555555555555556,0.7777777777777778,1.0,1.0,1.0,1.0,,,,,,,,,
oc_mysql__oc_oracle,f1,0.3023255813953488,0.20689655172413793,0.2058823529411765,0.20532319391634982,0.16770186335403725,0.14173228346456693,0.12272727272727273,,,,,,,,,
tpch_sf1__oc_oracle,precision,0.19672131147540983,0.12295081967213115,0.10382513661202186,0.08196721311475409,0.07540983606557378,0.06557377049180328,0.0585480093676815,,,,,,,,,
tpch_sf1__oc_oracle,recall,0.48,0.6,0.76,0.8,0.92,0.96,1.0,,,,,,,,,
tpch_sf1__oc_oracle,f1,0.27906976744186046,0.20408163265306123,0.1826923076923077,0.14869888475836432,0.1393939393939394,0.1227621483375959,0.11061946902654866,,,,,,,,,
sakila__oc_oracle,precision,0.14285714285714285,0.12142857142857143,0.11428571428571428,0.08928571428571429,0.08,0.06666666666666667,0.05714285714285714,,,,,,,,,
sakila__oc_oracle,recall,0.35714285714285715,0.6071428571428571,0.8571428571428571,0.8928571428571429,1.0,1.0,1.0,,,,,,,,,
sakila__oc_oracle,f1,0.20408163265306123,0.20238095238095238,0.20168067226890757,0.16233766233766236,0.14814814814814814,0.125,0.1081081081081081,,,,,,,,,
oc_oracle__oc_mysql,precision,0.4418604651162791,0.2441860465116279,0.16279069767441862,0.12209302325581395,0.09767441860465116,0.08139534883720931,0.06976744186046512,0.061046511627906974,,,,,,,,
oc_oracle__oc_mysql,recall,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
oc_oracle__oc_mysql,f1,0.59375,0.3925233644859813,0.28,0.21761658031088082,0.17796610169491525,0.15053763440860218,0.13043478260869565,0.11506849315068494,,,,,,,,
tpch_sf1__oc_mysql,precision,0.21311475409836064,0.13934426229508196,0.09289617486338798,0.0942622950819672,0.07868852459016394,0.06557377049180328,0.05620608899297424,0.04918032786885246,,,,,,,,
tpch_sf1__oc_mysql,recall,0.5416666666666666,0.7083333333333334,0.7083333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,,,,,,,,
tpch_sf1__oc_mysql,f1,0.30588235294117644,0.23287671232876714,0.1642512077294686,0.1716417910447761,0.14589665653495443,0.12307692307692307,0.10643015521064302,0.09375,,,,,,,,
sakila__oc_mysql,precision,0.1,0.14285714285714285,0.16666666666666666,0.125,0.10571428571428572,0.09285714285714286,0.07959183673469387,0.06964285714285715,,,,,,,,
